id_product,category,product_name,id_subcategory
1347,Office Supplies,Belkin 8 Outlet Surge Protector,10
1348,Technology,Panasonic KX TS3282B Corded phone,8
1349,Office Supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",5
1350,Office Supplies,Avery 49,3
1351,Office Supplies,Hoover Upright Vacuum With Dirt Cup,10
1352,Technology,Maxell 4.7GB DVD-RW 3/Pack,12
1353,Technology,Nortel Meridian M5316 Digital phone,8
1354,Furniture,"Bush Westfield Collection Bookcases, Dark Cherry Finish",1
1355,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6
1356,Technology,HTC One Mini,8
1357,Technology,Dell Slim USB Multimedia Keyboard,12
1358,Furniture,Contemporary Wood/Metal Frame,6
1359,Furniture,O'Sullivan Living Dimensions 3-Shelf Bookcases,1
1360,Technology,KeyTronic KT800P2 - Keyboard - Black,12
1361,Office Supplies,GBC Standard Plastic Binding Systems' Combs,9
1362,Office Supplies,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,10
1363,Furniture,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",6
1364,Technology,Macally Suction Cup Mount,8
1365,Furniture,Eldon Image Series Black Desk Accessories,6
1366,Furniture,"Executive Impressions 14""",6
1367,Furniture,"Executive Impressions 12"" Wall Clock",6
1368,Furniture,Bretford CR8500 Series Meeting Room Furniture,4
1369,Technology,Plantronics Calisto P620-M USB Wireless Speakerphone System,8
1370,Office Supplies,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),11
1371,Technology,Panasonic KX MC6040 Color Laser Multifunction Printer,16
1372,Office Supplies,Berol Giant Pencil Sharpener,7
1373,Technology,KeyTronic KT400U2 - Keyboard - Black,12
1374,Office Supplies,Avery 498,3
1375,Technology,Canon imageCLASS 2200 Advanced Copier,17
1376,Technology,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,16
1377,Office Supplies,Accohide Poly Flexible Ring Binders,9
1378,Furniture,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,2
1379,Furniture,Stackable Trays,6
1380,Office Supplies,"TOPS Voice Message Log Book, Flash Format",11
1381,Office Supplies,Boston 1730 StandUp Electric Pencil Sharpener,7
1382,Furniture,"Executive Impressions 13"" Clairmont Wall Clock",6
1383,Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",9
1384,Office Supplies,Xerox 2000,11
1385,Office Supplies,Green Bar Computer Printout Paper,11
1386,Furniture,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1
1387,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",9
1388,Technology,Google Nexus 5,8
1389,Furniture,Global Italian Leather Office Chair,2
1390,Office Supplies,Advantus Motivational Note Cards,11
1391,Office Supplies,"Avery Flip-Chart Easel Binder, Black",9
1392,Technology,I.R.I.S IRISCard Anywhere 5 Card Scanner,16
1393,Technology,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",8
1394,Office Supplies,Ibico Presentation Index for Binding Systems,9
1395,Office Supplies,"Adams ""While You Were Out"" Message Pads",11
1396,Office Supplies,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",11
1397,Technology,AT&T 17929 Lendline Telephone,8
1398,Technology,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,16
1399,Technology,Cisco TelePresence System EX90 Videoconferencing Unit,16
1400,Office Supplies,Avery Fluorescent Highlighter Four-Color Set,7
1401,Office Supplies,Xerox 1944,11
1402,Office Supplies,Xerox 215,11
1403,Office Supplies,Xerox 1885,11
1404,Furniture,"Computer Room Manger, 14""",6
1405,Technology,AT&T CL2909,8
1406,Technology,Plantronics Voyager Pro HD - Bluetooth Headset,8
1407,Technology,AT&T EL51110 DECT,8
1408,Technology,BlackBerry Q10,8
1409,Office Supplies,Compact Automatic Electric Letter Opener,15
1410,Technology,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12
1411,Technology,SanDisk Cruzer 8 GB USB Flash Drive,12
1412,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",2
1413,Office Supplies,Advantus Rolling Drawer Organizers,5
1414,Technology,Maxell 4.7GB DVD-R 5/Pack,12
1415,Office Supplies,GBC Plasticlear Binding Covers,9
1416,Office Supplies,Plastic Stacking Crates & Casters,5
1417,Office Supplies,Belkin F9M820V08 8 Outlet Surge,10
1418,Office Supplies,APC 7 Outlet Network SurgeArrest Surge Protector,10
1419,Technology,Maxell 4.7GB DVD+R 5/Pack,12
1420,Technology,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,8
1421,Office Supplies,Advantus Map Pennant Flags and Round Head Tacks,14
1422,Office Supplies,Xerox 1953,11
1423,Office Supplies,Xerox 228,11
1424,Furniture,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",6
1425,Office Supplies,Xerox 1954,11
1426,Office Supplies,Embossed Ink Jet Note Cards,11
1427,Office Supplies,Xerox 1942,11
1428,Office Supplies,"Carina Mini System Audio Rack, Model AR050B",5
1429,Office Supplies,Xerox 201,11
1430,Furniture,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",6
1431,Furniture,"GE 4 Foot Flourescent Tube, 40 Watt",6
1432,Technology,Nokia Lumia 925,8
1433,Furniture,Dana Swing-Arm Lamps,6
1434,Office Supplies,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",11
1435,Office Supplies,Xerox 1969,11
1436,Furniture,"Eldon 200 Class Desk Accessories, Smoke",6
1437,Office Supplies,"Dual Level, Single-Width Filing Carts",5
1438,Office Supplies,Xerox 1971,11
1439,Office Supplies,Boston 16750 Black Compact Battery Pencil Sharpener,7
1440,Office Supplies,"Eberhard Faber 3 1/2"" Golf Pencils",7
1441,Furniture,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",6
1442,Furniture,Global Highback Leather Tilter in Burgundy,2
1443,Furniture,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",6
1444,Furniture,"Eldon 400 Class Desk Accessories, Black Carbon",6
1445,Office Supplies,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9
1446,Furniture,Harbour Creations 67200 Series Stacking Chairs,2
1447,Furniture,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",6
1448,Technology,Samsung Galaxy Mega 6.3,8
1449,Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",6
1450,Office Supplies,Xerox 198,11
1451,Furniture,"Safco Chair Connectors, 6/Carton",2
1452,Office Supplies,Xerox 1997,11
1453,Furniture,Eldon Expressions Mahogany Wood Desk Collection,6
1454,Office Supplies,VariCap6 Expandable Binder,9
1455,Furniture,Stacking Trays by OIC,6
1456,Technology,Epson Perfection V600 Photo Scanner,16
1457,Office Supplies,Durable Pressboard Binders,9
1458,Office Supplies,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,10
1459,Office Supplies,Alliance Rubber Bands,14
1460,Office Supplies,"SlimView Poly Binder, 3/8""",9
1461,Office Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",7
1462,Furniture,DAX Clear Channel Poster Frame,6
1463,Office Supplies,#10 Self-Seal White Envelopes,13
1464,Furniture,Hon Pagoda Stacking Chairs,2
1465,Office Supplies,Newell 339,7
1466,Furniture,36X48 HARDFLOOR CHAIRMAT,6
1467,Furniture,Anderson Hickey Conga Table Tops & Accessories,4
1468,Technology,Apple EarPods with Remote and Mic,8
1469,Technology,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",12
1470,Technology,Logitech Wireless Headset H600 Over-The-Head Design,12
1471,Office Supplies,Xerox 230,11
1472,Furniture,Eldon Econocleat Chair Mats for Low Pile Carpets,6
1473,Technology,Vtech CS6719,8
1474,Office Supplies,Xerox 194,11
1475,Furniture,"Bush Cubix Collection Bookcases, Fully Assembled",1
1476,Office Supplies,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",9
1477,Office Supplies,Xerox 1980,11
1478,Office Supplies,Strathmore Photo Frame Cards,11
1479,Technology,Okidata C331dn Printer,16
1480,Furniture,"Seth Thomas 8 1/2"" Cubicle Clock",6
1481,Technology,Aastra 6757i CT Wireless VoIP phone,8
1482,Office Supplies,Xerox 1907,11
1483,Furniture,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,6
1484,Technology,Panasonic KX TS3282W Corded phone,8
1485,Furniture,"Global Leather and Oak Executive Chair, Black",2
1486,Technology,Cubify CubeX 3D Printer Double Head Print,16
1487,Office Supplies,Ibico Ibimaster 300 Manual Binding System,9
1488,Office Supplies,Wilson Jones Impact Binders,9
1489,Office Supplies,Newell 34,7
1490,Technology,Polycom CX300 Desktop Phone USB VoIP phone,8
1491,Office Supplies,Boston 1799 Powerhouse Electric Pencil Sharpener,7
1492,Office Supplies,Wilson Jones Four-Pocket Poly Binders,9
1493,Office Supplies,Sterilite Show Offs Storage Containers,5
1494,Office Supplies,"Alliance Super-Size Bands, Assorted Sizes",14
1495,Technology,"BlueLounge Milo Smartphone Stand, White/Metallic",8
1496,Office Supplies,Avery White Multi-Purpose Labels,3
1497,Technology,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,12
1498,Office Supplies,Letter or Legal Size Expandable Poly String Tie Envelopes,13
1499,Office Supplies,Stiletto Hand Letter Openers,15
1500,Office Supplies,Tennsco Commercial Shelving,5
1501,Technology,Samsung HM1900 Bluetooth Headset,8
1502,Technology,Cisco SPA112 2 Port Phone Adapter,8
1503,Office Supplies,Col-Erase Pencils with Erasers,7
1504,Office Supplies,Xerox 221,11
1505,Technology,Plantronics Encore H101 Dual Earpieces Headset,8
1506,Office Supplies,Disposable Triple-Filter Dust Bags,10
1507,Technology,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,12
1508,Technology,Fellowes Powershred HS-440 4-Sheet High Security Shredder,16
1509,Technology,Motorola Droid Maxx,8
1510,Office Supplies,Xerox 1893,11
1511,Technology,Kensington Expert Mouse Optical USB Trackball for PC or Mac,12
1512,Furniture,"Master Caster Door Stop, Gray",6
1513,Furniture,Tenex Chairmats For Use with Hard Floors,6
1514,Office Supplies,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9
1515,Office Supplies,Fellowes Command Center 5-outlet power strip,10
1516,Furniture,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1
1517,Furniture,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",4
1518,Furniture,"Executive Impressions 10"" Spectator Wall Clock",6
1519,Furniture,"Hon Metal Bookcases, Putty",1
1520,Office Supplies,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",5
1521,Office Supplies,Xerox 1900,11
1522,Furniture,OIC Stacking Trays,6
1523,Furniture,"Global Armless Task Chair, Royal Blue",2
1524,Furniture,Eldon Executive Woodline II Cherry Finish Desk Accessories,6
1525,Office Supplies,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",11
1526,Furniture,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",6
1527,Technology,Polycom VoiceStation 500 Conference phone,8
1528,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",7
1529,Office Supplies,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",11
1530,Office Supplies,Xerox 204,11
1531,Technology,KeyTronic E03601U1 - Keyboard - Beige,12
1532,Technology,Imation Bio 2GB USB Flash Drive Imation Corp,12
1533,Furniture,"Hon Metal Bookcases, Black",1
1534,Furniture,"Bush Birmingham Collection Bookcase, Dark Cherry",1
1535,Technology,AT&T 1080 Phone,8
1536,Office Supplies,Avery Metallic Poly Binders,9
1537,Technology,Ativa MDM8000 8-Sheet Micro-Cut Shredder,16
1538,Office Supplies,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,10
1539,Office Supplies,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3
1540,Technology,Ooma Telo VoIP Home Phone System,8
1541,Office Supplies,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",11
1542,Office Supplies,Xerox 200,11
1543,Technology,Okidata MB491 Multifunction Printer,16
1544,Office Supplies,Akro Stacking Bins,5
1545,Office Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",7
1546,Technology,Rosewill 107 Normal Keys USB Wired Standard Keyboard,12
1547,Technology,PayAnywhere Card Reader,8
1548,Office Supplies,Xerox 1882,11
1549,Technology,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",12
1550,Office Supplies,Boston Home & Office Model 2000 Electric Pencil Sharpeners,7
1551,Office Supplies,Newell 31,7
1552,Office Supplies,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",9
1553,Office Supplies,Xerox 1966,11
1554,Office Supplies,Acme Kleen Earth Office Shears,15
1555,Technology,"Maxell Pro 80 Minute CD-R, 10/Pack",12
1556,Technology,Imation Swivel Flash Drive USB flash drive - 8 GB,12
1557,Furniture,Acrylic Self-Standing Desk Frames,6
1558,Office Supplies,"Elite 5"" Scissors",15
1559,Office Supplies,Acco Side-Punched Conventional Columnar Pads,15
1560,Office Supplies,Avery 492,3
1561,Office Supplies,Adjustable Personal File Tote,5
1562,Office Supplies,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",3
1563,Office Supplies,Prismacolor Color Pencil Set,7
1564,Technology,Sharp 1540cs Digital Laser Copier,17
1565,Furniture,"Eldon Regeneration Recycled Desk Accessories, Black",6
1566,Office Supplies,Eldon File Chest Portable File,5
1567,Technology,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",12
1568,Office Supplies,Letter Slitter,15
1569,Technology,Samsung Galaxy S4 Active,8
1570,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,2
1571,Office Supplies,"Acco Banker's Clasps, 5 3/4""-Long",14
1572,Technology,Logitech Wireless Anywhere Mouse MX for PC and Mac,12
1573,Office Supplies,Acco Economy Flexible Poly Round Ring Binder,9
1574,Furniture,Balt Split Level Computer Training Table,4
1575,Office Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,7
1576,Furniture,SAFCO Folding Chair Trolley,2
1577,Furniture,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",2
1578,Office Supplies,Avery 515,3
1579,Office Supplies,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",11
1580,Furniture,"Executive Impressions 13"" Chairman Wall Clock",6
1581,Office Supplies,Things To Do Today Spiral Book,11
1582,Technology,Logitech Illuminated Ultrathin Keyboard with Backlighting,12
1583,Office Supplies,Serrated Blade or Curved Handle Hand Letter Openers,15
1584,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,9
1585,Furniture,"Eldon 300 Class Desk Accessories, Black",6
1586,Technology,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,12
1587,Technology,LG Exalt,8
1588,Office Supplies,GBC Poly Designer Binding Covers,9
1589,Office Supplies,Economy #2 Pencils,7
1590,Furniture,"Eldon ""L"" Workstation Diamond Chairmat",6
1591,Furniture,"DAX Copper Panel Document Frame, 5 x 7 Size",6
1592,Technology,"Maxell 74 Minute CDR, 10/Pack",12
1593,Technology,Micro Innovations Wireless Classic Keyboard with Mouse,12
1594,Furniture,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1
1595,Technology,LG G3,8
1596,Office Supplies,Riverleaf Stik-Withit Designer Note Cubes,11
1597,Office Supplies,HP Office Paper (20Lb. and 87 Bright),11
1598,Office Supplies,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",7
1599,Technology,RCA ViSYS 25423RE1 Corded phone,8
1600,Furniture,3M Polarizing Light Filter Sleeves,6
1601,Office Supplies,Newell 348,7
1602,Office Supplies,Xerox 1928,11
1603,Furniture,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",6
1604,Office Supplies,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,10
1605,Furniture,"Ultra Door Kickplate, 8""H x 34""W",6
1606,Office Supplies,Boston 1900 Electric Pencil Sharpener,7
1607,Technology,WD My Passport Ultra 1TB Portable External Hard Drive,12
1608,Technology,Canon PC170 Desktop Personal Copier,16
1609,Technology,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",12
1610,Furniture,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",6
1611,Office Supplies,Xerox 1890,11
1612,Technology,Jackery Bar Premium Fast-charging Portable Charger,8
1613,Office Supplies,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",3
1614,Technology,Cisco IP Phone 7961G VoIP phone - Dark gray,8
1615,Furniture,"Hon Metal Bookcases, Gray",1
1616,Office Supplies,Ibico EPK-21 Electric Binding System,9
1617,Office Supplies,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",10
1618,Furniture,Rush Hierlooms Collection Rich Wood Bookcases,1
1619,Technology,Kingston Digital DataTraveler 8GB USB 2.0,12
1620,Technology,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",16
1621,Office Supplies,Newell 338,7
1622,Furniture,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,2
1623,Furniture,O'Sullivan 5-Shelf Heavy-Duty Bookcases,1
1624,Office Supplies,Hammermill Color Copier Paper (28Lb. and 96 Bright),11
1625,Office Supplies,Xerox 1990,11
1626,Office Supplies,Xerox 1933,11
1627,Office Supplies,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",9
1628,Office Supplies,Park Ridge Embossed Executive Business Envelopes,13
1629,Furniture,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",1
1630,Technology,Cisco Desktop Collaboration Experience DX650 IP Video Phone,16
1631,Furniture,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,6
1632,Office Supplies,Xerox 1975,11
1633,Office Supplies,Newell 323,7
1634,Office Supplies,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",7
1635,Office Supplies,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",9
1636,Technology,"3D Systems Cube Printer, 2nd Generation, Magenta",16
1637,Office Supplies,Avery 487,3
1638,Technology,Hewlett-Packard Deskjet D4360 Printer,16
1639,Furniture,DAX Wood Document Frame.,6
1640,Office Supplies,Xerox 208,11
1641,Technology,Memorex Micro Travel Drive 4 GB,12
1642,Office Supplies,#6 3/4 Gummed Flap White Envelopes,13
1643,Furniture,DAX Two-Tone Silver Metal Document Frame,6
1644,Office Supplies,Avery 503,3
1645,Office Supplies,Holmes 99% HEPA Air Purifier,10
1646,Furniture,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1
1647,Office Supplies,SANFORD Major Accent Highlighters,7
1648,Furniture,Hon 4-Shelf Metal Bookcases,1
1649,Furniture,Global Adaptabilities Conference Tables,4
1650,Office Supplies,Newell 316,7
1651,Office Supplies,Fellowes Staxonsteel Drawer Files,5
1652,Office Supplies,Avery Hi-Liter Smear-Safe Highlighters,7
1653,Office Supplies,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",13
1654,Office Supplies,Xerox 1992,11
1655,Furniture,Riverside Furniture Stanwyck Manor Table Series,4
1656,Office Supplies,Fellowes Recycled Storage Drawers,5
1657,Office Supplies,Xerox 190,11
1658,Office Supplies,Xerox 1892,11
1659,Technology,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,8
1660,Office Supplies,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",11
1661,Office Supplies,"24 Capacity Maxi Data Binder Racks, Pearl",5
1662,Office Supplies,Southworth 25% Cotton Premium Laser Paper and Envelopes,11
1663,Office Supplies,Multimedia Mailers,13
1664,Office Supplies,Avery 5,3
1665,Technology,Jensen SMPS-640 - speaker phone,8
1666,Furniture,"Master Caster Door Stop, Large Brown",6
1667,Office Supplies,Fellowes Desktop Hanging File Manager,5
1668,Office Supplies,Xerox 1956,11
1669,Furniture,Nu-Dell Oak Frame,6
1670,Office Supplies,GBC Therma-A-Bind 250T Electric Binding System,9
1671,Furniture,Document Clip Frames,6
1672,Office Supplies,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",10
1673,Office Supplies,Xerox 1937,11
1674,Furniture,"DAX Cubicle Frames, 8-1/2 x 11",6
1675,Furniture,Sauder Camden County Collection Library,1
1676,Technology,Canon PC-428 Personal Copier,17
1677,Furniture,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,2
1678,Office Supplies,Xerox 1917,11
1679,Technology,SanDisk Cruzer 16 GB USB Flash Drive,12
1680,Technology,Imation 30456 USB Flash Drive 8GB,12
1681,Technology,Panasonic KX TS208W Corded phone,8
1682,Office Supplies,Xerox 19,11
1683,Technology,SanDisk Cruzer 4 GB USB Flash Drive,12
1684,Technology,AmazonBasics 3-Button USB Wired Mouse,12
1685,Office Supplies,14-7/8 x 11 Blue Bar Computer Printout Paper,11
1686,Office Supplies,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",13
1687,Office Supplies,Kleencut Forged Office Shears by Acme United Corporation,15
1688,Office Supplies,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",9
1689,Technology,Logitech Keyboard K120,12
1690,Office Supplies,Xerox 1932,11
1691,Office Supplies,Dixon Ticonderoga Pencils,7
1692,Furniture,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",6
1693,Technology,Texas Instrument TI-15 Fraction Calculator,16
1694,Furniture,"Deflect-o EconoMat Nonstudded, No Bevel Mat",6
1695,Office Supplies,OIC Thumb-Tacks,14
1696,Office Supplies,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",7
1697,Technology,PNY Rapid USB Car Charger - Black,8
1698,Furniture,Hon Every-Day Chair Series Swivel Task Chairs,2
1699,Technology,"SmartStand Mobile Device Holder, Assorted Colors",8
1700,Office Supplies,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,10
1701,Office Supplies,Euro Pro Shark Stick Mini Vacuum,10
1702,Office Supplies,Astroparche Fine Business Paper,11
1703,Technology,Zebra ZM400 Thermal Label Printer,16
1704,Office Supplies,Letter Size File,5
1705,Technology,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,8
1706,Technology,Samsung Galaxy S4,8
1707,Furniture,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,2
1708,Technology,Samsung Convoy 3,8
1709,Furniture,"Eldon Imàge Series Desk Accessories, Clear",6
1710,Office Supplies,Avery 491,3
1711,Office Supplies,Xerox 209,11
1712,Office Supplies,"Peel & Seel Recycled Catalog Envelopes, Brown",13
1713,Office Supplies,Avanti 1.7 Cu. Ft. Refrigerator,10
1714,Office Supplies,Acme Design Stainless Steel Bent Scissors,15
1715,Furniture,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",4
1716,Technology,Hewlett-Packard 300S Scientific Calculator,16
1717,Office Supplies,Avery 495,3
1718,Technology,iOttie HLCRIO102 Car Mount,8
1719,Office Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",7
1720,Furniture,Eldon 500 Class Desk Accessories,6
1721,Office Supplies,EcoTones Memo Sheets,11
1722,Office Supplies,Xerox 1906,11
1723,Technology,Texas Instruments TI-34 Scientific Calculator,16
1724,Office Supplies,Standard Line “While You Were Out” Hardbound Telephone Message Book,11
1725,Technology,Kingston Digital DataTraveler 64GB USB 2.0,12
1726,Office Supplies,GBC VeloBinder Strips,9
1727,Office Supplies,Xerox 1963,11
1728,Technology,Logitech Z-906 Speaker sys - home theater - 5.1-CH,12
1729,Office Supplies,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",10
1730,Furniture,Luxo Adjustable Task Clamp Lamp,6
1731,Office Supplies,Unpadded Memo Slips,11
1732,Office Supplies,Barrel Sharpener,7
1733,Office Supplies,Acco Glide Clips,14
1734,Furniture,"Bush Cubix Conference Tables, Fully Assembled",4
1735,Furniture,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",2
1736,Technology,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,8
1737,Furniture,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",4
1738,Office Supplies,Xerox 20,11
1739,Technology,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",16
1740,Office Supplies,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11
1741,Technology,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,8
1742,Office Supplies,"Iris 3-Drawer Stacking Bin, Black",5
1743,Technology,Panasonic Business Telephones KX-T7736,8
1744,Office Supplies,Hunt Boston Vacuum Mount KS Pencil Sharpener,7
1745,Office Supplies,Portfile Personal File Boxes,5
1746,Office Supplies,"Belkin 19"" Center-Weighted Shelf, Gray",5
1747,Furniture,Hon Comfortask Task/Swivel Chairs,2
1748,Furniture,"Career Cubicle Clock, 8 1/4"", Black",6
1749,Office Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,7
1750,Office Supplies,Avery 475,3
1751,Technology,"Vtech AT&T CL2940 Corded Speakerphone, Black",16
1752,Furniture,Tenex B1-RE Series Chair Mats for Low Pile Carpets,6
1753,Technology,Griffin GC17055 Auxiliary Audio Cable,8
1754,Office Supplies,Rogers Profile Extra Capacity Storage Tub,5
1755,Technology,RCA ViSYS 25825 Wireless digital phone,8
1756,Office Supplies,Xerox 1914,11
1757,Office Supplies,Xerox 1902,11
1758,Office Supplies,Acme Titanium Bonded Scissors,15
1759,Office Supplies,Ibico Recycled Linen-Style Covers,9
1760,Office Supplies,Xerox 207,11
1761,Technology,Socket Bluetooth Cordless Hand Scanner (CHS),16
1762,Technology,Okidata B400 Printer,16
1763,Technology,"Logitech Wireless Boombox Speaker - portable - wireless, wired",12
1764,Technology,Xiaomi Mi3,8
1765,Office Supplies,Xerox 1947,11
1766,Technology,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,12
1767,Office Supplies,Xerox 193,11
1768,Technology,iOttie XL Car Mount,8
1769,Office Supplies,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,10
1770,Technology,First Data TMFD35 PIN Pad,12
1771,Furniture,Ultra Commercial Grade Dual Valve Door Closer,6
1772,Furniture,Contemporary Borderless Frame,6
1773,Technology,"3D Systems Cube Printer, 2nd Generation, White",16
1774,Technology,Panasonic KX - TS880B Telephone,8
1775,Office Supplies,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",9
1776,Office Supplies,Xerox 1936,11
1777,Office Supplies,Avery Legal 4-Ring Binder,9
1778,Technology,Avaya 5410 Digital phone,8
1779,Office Supplies,"TOPS Money Receipt Book, Consecutively Numbered in Red,",11
1780,Office Supplies,Desktop 3-Pocket Hot File,5
1781,Office Supplies,Wirebound Voice Message Log Book,11
1782,Technology,Konica Minolta magicolor 1690MF Multifunction Printer,16
1783,Furniture,"Linden 12"" Wall Clock With Oak Frame",6
1784,Furniture,Tensor Brushed Steel Torchiere Floor Lamp,6
1785,Technology,Ricoh - Ink Collector Unit for GX3000 Series Printers,16
1786,Office Supplies,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",11
